first_name,gender,country,occurrences,rn
Aisha,F,KW,2231,16
Eman,F,KW,2146,17
Mary,F,KW,2084,18
Rani,F,KW,2065,19
Maryam,F,KW,1913,20
Lovely,F,KW,1890,21
Amal,F,KW,1853,22
Hanan,F,KW,1845,23
Noura,F,KW,1823,24
Maha,F,KW,1788,25
Nora,F,KW,1747,26
Rawan,F,KW,1578,27
Princess,F,KW,1576,28
Maria,F,KW,1568,29
Farah,F,KW,1550,30
Zainab,F,KW,1504,31
Angel,F,KW,1486,32
Lyn,F,KW,1373,33
Shahad,F,KW,1347,34
Laila,F,KW,1314,35
Grace,F,KW,1311,36
Meme,F,KW,1257,37
Salma,F,KW,1244,38
Heba,F,KW,1240,39
Fathima,F,KW,1236,40
Lolo,F,KW,1234,41
Love,F,KW,1212,42
Nour,F,KW,1188,43
Joy,F,KW,1167,44
Asmaa,F,KW,1152,45
Marie,F,KW,1146,46
Ali,F,KW,1135,47
Shaik,F,KW,1133,48
Abeer,F,KW,1114,49
Jane,F,KW,1109,50
Nada,F,KW,1099,51
Nona,F,KW,1093,52
Jenny,F,KW,1079,53
Hana,F,KW,1066,54
Manal,F,KW,1052,55
Amina,F,KW,1028,56
Nadia,F,KW,1011,57
Laxmi,F,KW,1008,58
Lakshmi,F,KW,1002,59
Jocelyn,F,KW,997,60
Maricel,F,KW,992,61
Malak,F,KW,992,62
Ana,F,KW,979,63
Lulu,F,KW,963,64
Chandra,F,KW,957,65
Hala,F,KW,939,66
Jean,F,KW,938,67
Priya,F,KW,934,68
Nisha,F,KW,926,69
Alaa,F,KW,911,70
Anu,F,KW,910,71
Gina,F,KW,902,72
Haya,F,KW,902,73
Rita,F,KW,890,74
May,F,KW,882,75
Huda,F,KW,860,76
Hayat,F,KW,856,77
Dina,F,KW,853,78
Liza,F,KW,852,79
Rana,F,KW,839,80
Mahal,F,KW,838,81
Marwa,F,KW,830,82
Michelle,F,KW,819,83
Evelyn,F,KW,813,84
Asma,F,KW,790,85
Anwar,F,KW,789,86
Fajer,F,KW,789,87
Helen,F,KW,785,88
Abdul,F,KW,778,89
Marites,F,KW,765,90
Rowena,F,KW,765,91
Anne,F,KW,764,92
Jana,F,KW,755,93
Aya,F,KW,749,94
Honey,F,KW,749,95
Sunita,F,KW,745,96
Anita,F,KW,745,97
Rasha,F,KW,743,98
Ahmed,F,KW,738,99
Ann,F,KW,736,100
Lina,F,KW,731,101
Nana,F,KW,728,102
Shaikha,F,KW,718,103
Nouf,F,KW,711,104
Jennifer,F,KW,710,105
Kumare,F,KW,709,106
Mina,F,KW,706,107
Asha,F,KW,706,108
Hessa,F,KW,704,109
Susan,F,KW,682,110
Mohamed,F,KW,679,111
Amira,F,KW,678,112
Alma,F,KW,675,113
Nancy,F,KW,675,114
Julie,F,KW,669,115
Sana,F,KW,667,116
Fatema,F,KW,665,117
Madu,F,KW,663,118
Sita,F,KW,662,119
Manar,F,KW,660,120
Abrar,F,KW,647,121
Analyn,F,KW,647,122
Elizabeth,F,KW,639,123
Samira,F,KW,635,124
Zahra,F,KW,634,125
Marilyn,F,KW,633,126
Samar,F,KW,633,127
Sandra,F,KW,626,128
Mohammed,F,KW,626,129
Anna,F,KW,619,130
Mai,F,KW,612,131
Sally,F,KW,612,132
Shosho,F,KW,609,133
Devi,F,KW,608,134
Jojo,F,KW,606,135
Josephine,F,KW,606,136
Manju,F,KW,603,137
Mimi,F,KW,601,138
Tota,F,KW,600,139
Selam,F,KW,595,140
Mercy,F,KW,593,141
Irene,F,KW,591,142
Amani,F,KW,590,143
Marilou,F,KW,587,144
Sudu,F,KW,578,145
Mae,F,KW,573,146
Renuka,F,KW,562,147
Mohammad,F,KW,557,148
Raju,F,KW,554,149
Esraa,F,KW,553,150
Arlene,F,KW,551,151
Aida,F,KW,550,152
Merry,F,KW,544,153
Joan,F,KW,541,154
Aseel,F,KW,541,155
Nawal,F,KW,540,156
Linda,F,KW,530,157
Sahar,F,KW,529,158
Ghada,F,KW,529,159
Latha,F,KW,527,160
Wafaa,F,KW,527,161
Anusha,F,KW,526,162
Rama,F,KW,525,163
Ayesha,F,KW,523,164
Janet,F,KW,517,165
Kamala,F,KW,516,166
Muna,F,KW,516,167
Jasmine,F,KW,507,168
Sunitha,F,KW,507,169
Annie,F,KW,507,170
Hadeel,F,KW,505,171
Daisy,F,KW,505,172
Ruby,F,KW,502,173
Dalia,F,KW,499,174
Rania,F,KW,497,175
Ahmad,F,KW,496,176
Diana,F,KW,488,177
Salwa,F,KW,485,178
Nirmala,F,KW,478,179
Juliet,F,KW,474,180
Cherry,F,KW,471,181
Melanie,F,KW,470,182
Soso,F,KW,470,183
Joyce,F,KW,469,184
Doaa,F,KW,468,185
Yasmin,F,KW,466,186
Sonia,F,KW,466,187
Noha,F,KW,466,188
Mani,F,KW,465,189
Amna,F,KW,464,190
Latifa,F,KW,459,191
Emily,F,KW,458,192
Christine,F,KW,456,193
Catherine,F,KW,453,194
Noora,F,KW,452,195
Halima,F,KW,451,196
Janice,F,KW,450,197
Salam,F,KW,449,198
Rahaf,F,KW,445,199
Nilu,F,KW,445,200
Md,M,KW,60537,1
Ahmed,M,KW,29196,2
Ali,M,KW,26871,3
Mohamed,M,KW,26811,4
Mohammed,M,KW,22904,5
Mohammad,M,KW,18451,6
Abdul,M,KW,16891,7
Shaik,M,KW,14279,8
Ahmad,M,KW,14215,9
Abdullah,M,KW,11846,10
Khaled,M,KW,8575,11
Fahad,M,KW,8297,12
Raju,M,KW,7947,13
Mohd,M,KW,7610,14
Muhammad,M,KW,7200,15
Mahmoud,M,KW,7143,16
Abu,M,KW,6596,17
Omar,M,KW,6371,18
Yousef,M,KW,6314,19
Ramesh,M,KW,5864,20
Abo,M,KW,5629,21
Bader,M,KW,5523,22
Suresh,M,KW,5323,23
Hussain,M,KW,5249,24
Faisal,M,KW,5122,25
Hassan,M,KW,5100,26
Khalid,M,KW,4978,27
Rajesh,M,KW,4953,28
Ibrahim,M,KW,4915,29
Aziz,M,KW,4893,30
Hamad,M,KW,4783,31
Syed,M,KW,4618,32
Raj,M,KW,4539,33
Kumar,M,KW,4470,34
Ram,M,KW,4468,35
Saad,M,KW,4419,36
Kamal,M,KW,4359,37
Raja,M,KW,4327,38
Mohamad,M,KW,4267,39
Ravi,M,KW,4174,40
Imran,M,KW,4075,41
Babu,M,KW,4008,42
Nasser,M,KW,3953,43
Sunil,M,KW,3721,44
Ashraf,M,KW,3709,45
Jamal,M,KW,3572,46
Anwar,M,KW,3455,47
Adel,M,KW,3332,48
Mostafa,M,KW,3293,49
Noor,M,KW,3284,50
Manoj,M,KW,3246,51
Khan,M,KW,3237,52
Salman,M,KW,3209,53
Anil,M,KW,3162,54
Siva,M,KW,3162,55
Sayed,M,KW,3126,56
Salem,M,KW,3035,57
Waleed,M,KW,3035,58
Dinesh,M,KW,3018,59
Vijay,M,KW,2931,60
Abul,M,KW,2847,61
Hasan,M,KW,2806,62
John,M,KW,2805,63
Naser,M,KW,2742,64
Talal,M,KW,2734,65
Krishna,M,KW,2728,66
Salim,M,KW,2665,67
Amir,M,KW,2660,68
Ashok,M,KW,2587,69
Mani,M,KW,2558,70
Mustafa,M,KW,2536,71
Vinod,M,KW,2504,72
Saleh,M,KW,2494,73
Sameer,M,KW,2490,74
Shahid,M,KW,2480,75
Sanjay,M,KW,2471,76
Osama,M,KW,2464,77
Mahesh,M,KW,2461,78
Ismail,M,KW,2397,79
Sultan,M,KW,2386,80
Abdulaziz,M,KW,2378,81
Srinu,M,KW,2372,82
Arif,M,KW,2320,83
Mohan,M,KW,2307,84
Amr,M,KW,2306,85
Prakash,M,KW,2282,86
Ayman,M,KW,2268,87
Hari,M,KW,2263,88
Muhammed,M,KW,2253,89
Rakesh,M,KW,2247,90
Asif,M,KW,2241,91
Emad,M,KW,2204,92
Abdulrahman,M,KW,2201,93
Nasir,M,KW,2200,94
Abbas,M,KW,2182,95
Abdulla,M,KW,2164,96
Mubarak,M,KW,2150,97
Rahul,M,KW,2139,98
Basha,M,KW,2131,99
Alaa,M,KW,2078,100
Arun,M,KW,2077,101
Sk,M,KW,2071,102
Santosh,M,KW,2053,103
Abood,M,KW,2051,104
Saleem,M,KW,2037,105
Sonu,M,KW,2033,106
Mukesh,M,KW,2031,107
Irfan,M,KW,1985,108
Prasad,M,KW,1962,109
Nawaf,M,KW,1942,110
Naresh,M,KW,1928,111
Alam,M,KW,1879,112
Monir,M,KW,1848,113
Ajay,M,KW,1821,114
Salah,M,KW,1820,115
Fawaz,M,KW,1769,116
Hany,M,KW,1763,117
Ganesh,M,KW,1761,118
Malik,M,KW,1730,119
Prince,M,KW,1711,120
Iqbal,M,KW,1710,121
Aslam,M,KW,1702,122
Islam,M,KW,1697,123
Abdur,M,KW,1694,124
Ramana,M,KW,1691,125
Chandra,M,KW,1679,126
Jahangir,M,KW,1629,127
Sami,M,KW,1610,128
Ramu,M,KW,1600,129
Deepak,M,KW,1599,130
Adnan,M,KW,1589,131
Rashid,M,KW,1583,132
Rana,M,KW,1581,133
Joseph,M,KW,1578,134
Faruk,M,KW,1578,135
Wael,M,KW,1551,136
Biju,M,KW,1546,137
Al,M,KW,1545,138
Shaikh,M,KW,1544,139
Samir,M,KW,1523,140
Rashed,M,KW,1510,141
Pradeep,M,KW,1502,142
Arshad,M,KW,1502,143
Habib,M,KW,1487,144
Sandeep,M,KW,1470,145
Akbar,M,KW,1436,146
Santhosh,M,KW,1435,147
Javed,M,KW,1428,148
Kareem,M,KW,1421,149
Nadeem,M,KW,1421,150
Akram,M,KW,1405,151
Tariq,M,KW,1393,152
Sam,M,KW,1393,153
Gopal,M,KW,1382,154
Venkat,M,KW,1375,155
Tarek,M,KW,1374,156
Saud,M,KW,1367,157
Arjun,M,KW,1366,158
Hamada,M,KW,1360,159
Saif,M,KW,1358,160
Prem,M,KW,1325,161
Munna,M,KW,1325,162
Bala,M,KW,1300,163
Reddy,M,KW,1289,164
Aman,M,KW,1288,165
Amjad,M,KW,1285,166
Sajid,M,KW,1266,167
Abdallah,M,KW,1259,168
Jakir,M,KW,1243,169
Karim,M,KW,1234,170
Dilip,M,KW,1232,171
Basheer,M,KW,1228,172
Mo,M,KW,1225,173
Abdo,M,KW,1215,174
Yasser,M,KW,1212,175
Thomas,M,KW,1209,176
James,M,KW,1208,177
Sankar,M,KW,1205,178
Venkatesh,M,KW,1185,179
Hamza,M,KW,1180,180
George,M,KW,1176,181
Masud,M,KW,1175,182
Rizwan,M,KW,1173,183
Zakir,M,KW,1161,184
Rajan,M,KW,1158,185
Nur,M,KW,1156,186
Roshan,M,KW,1152,187
Ameer,M,KW,1150,188
Babul,M,KW,1150,189
Said,M,KW,1142,190
Saiful,M,KW,1138,191
Hussein,M,KW,1136,192
Siraj,M,KW,1128,193
Harun,M,KW,1127,194
Shaji,M,KW,1127,195
Amin,M,KW,1125,196
Chinna,M,KW,1124,197
Michael,M,KW,1120,198
Meshal,M,KW,1120,199
Bilal,M,KW,1114,200
Elena,F,KZ,22489,1
Tat'iana,F,KZ,18904,2
Irina,F,KZ,18331,3
Natal'ia,F,KZ,18229,4
Aigerim,F,KZ,17924,5
Svetlana,F,KZ,17377,6
Dinara,F,KZ,16858,7
Ol'ga,F,KZ,14544,8
Madina,F,KZ,14127,9
Ainur,F,KZ,13738,10
Aigul',F,KZ,13270,11
Aliia,F,KZ,12201,12
Zhanar,F,KZ,12079,13
Marina,F,KZ,12036,14
Saule,F,KZ,11317,15
Saltanat,F,KZ,10853,16
Aizhan,F,KZ,10562,17
Zhanna,F,KZ,10383,18
Aidana,F,KZ,10250,19
Asel',F,KZ,9755,20
Gul'mira,F,KZ,9627,21
Anna,F,KZ,9343,22
Galina,F,KZ,9136,23
Roza,F,KZ,8901,24
Iuliia,F,KZ,8831,25
Anastasiia,F,KZ,8334,26
Asem,F,KZ,8270,27
Dana,F,KZ,8264,28
Diana,F,KZ,8232,29
Oksana,F,KZ,7830,30
El'mira,F,KZ,7742,31
Nadezhda,F,KZ,7620,32
Akmaral,F,KZ,7616,33
Liudmila,F,KZ,7526,34
Gaukhar,F,KZ,7438,35
Moldir,F,KZ,7336,36
Indira,F,KZ,7114,37
Aigul,F,KZ,7042,38
Ekaterina,F,KZ,7032,39
Aida,F,KZ,6981,40
Gul'nara,F,KZ,6962,41
Alina,F,KZ,6802,42
Sholpan,F,KZ,6791,43
Dina,F,KZ,6778,44
Zarina,F,KZ,6603,45
Laura,F,KZ,6448,46
Meruert,F,KZ,6425,47
Marzhan,F,KZ,6387,48
Mariia,F,KZ,6267,49
Valentina,F,KZ,6040,50
Raushan,F,KZ,6011,51
Gulmira,F,KZ,6004,52
Ainura,F,KZ,5992,53
Zhazira,F,KZ,5598,54
Anar,F,KZ,5570,55
Karlygash,F,KZ,5543,56
Zhuldyz,F,KZ,5402,57
Viktoriia,F,KZ,5243,58
Larisa,F,KZ,5071,59
Kristina,F,KZ,5001,60
Altynai,F,KZ,4954,61
Aiman,F,KZ,4916,62
Anara,F,KZ,4828,63
Nurgul',F,KZ,4782,64
Zhadyra,F,KZ,4770,65
Liazzat,F,KZ,4752,66
Arailym,F,KZ,4680,67
Maira,F,KZ,4679,68
Galiia,F,KZ,4592,69
Liubov',F,KZ,4569,70
Gulia,F,KZ,4566,71
Aisulu,F,KZ,4454,72
Kamila,F,KZ,4395,73
Samal,F,KZ,4339,74
Asel,F,KZ,4305,75
Aruzhan,F,KZ,4259,76
Alena,F,KZ,4159,77
Zhanat,F,KZ,4125,78
Nazerke,F,KZ,4090,79
Akerke,F,KZ,4079,80
Shynar,F,KZ,4071,81
Arai,F,KZ,4070,82
Mira,F,KZ,4064,83
Gul'zhan,F,KZ,4038,84
Bota,F,KZ,4034,85
Venera,F,KZ,4018,86
Gul'nar,F,KZ,4013,87
Amina,F,KZ,3956,88
Nurgul,F,KZ,3949,89
Karina,F,KZ,3947,90
Evgeniia,F,KZ,3880,91
Zhansaia,F,KZ,3716,92
Alma,F,KZ,3663,93
Nazira,F,KZ,3651,94
Kuralai,F,KZ,3636,95
Nina,F,KZ,3613,96
Baian,F,KZ,3574,97
Sveta,F,KZ,3566,98
Aleksandra,F,KZ,3489,99
Olga,F,KZ,3457,100
Gulzhan,F,KZ,3443,101
Makpal,F,KZ,3385,102
Gulnur,F,KZ,3344,103
Farida,F,KZ,3343,104
Gulnar,F,KZ,3320,105
Vera,F,KZ,3312,106
Perizat,F,KZ,3305,107
Malika,F,KZ,3286,108
Gulnaz,F,KZ,3231,109
Aliya,F,KZ,3201,110
Lazzat,F,KZ,3171,111
Sabina,F,KZ,3158,112
Raikhan,F,KZ,3129,113
Nazym,F,KZ,3105,114
Zhanara,F,KZ,3086,115
Olesia,F,KZ,3059,116
Sandugash,F,KZ,3013,117
Tamara,F,KZ,2980,118
Aika,F,KZ,2922,119
Maral,F,KZ,2912,120
Asiia,F,KZ,2819,121
Symbat,F,KZ,2794,122
Aisha,F,KZ,2791,123
Inna,F,KZ,2782,124
El'vira,F,KZ,2776,125
Kseniia,F,KZ,2751,126
Gulnara,F,KZ,2734,127
Altyn,F,KZ,2723,128
Natasha,F,KZ,2723,129
Akbota,F,KZ,2712,130
Lena,F,KZ,2702,131
Bibigul',F,KZ,2676,132
Almagul',F,KZ,2647,133
Nazgul',F,KZ,2644,134
Gul'naz,F,KZ,2631,135
Al'bina,F,KZ,2629,136
Botagoz,F,KZ,2601,137
Nastia,F,KZ,2582,138
Gul'nur,F,KZ,2562,139
Dar'ia,F,KZ,2545,140
Katia,F,KZ,2540,141
Kamshat,F,KZ,2524,142
Ardak,F,KZ,2509,143
Leila,F,KZ,2490,144
Zaure,F,KZ,2489,145
Tatyana,F,KZ,2439,146
Guldana,F,KZ,2422,147
Balzhan,F,KZ,2408,148
Tania,F,KZ,2385,149
Fariza,F,KZ,2368,150
Gulim,F,KZ,2350,151
Sara,F,KZ,2324,152
Saniia,F,KZ,2307,153
Olia,F,KZ,2300,154
Klara,F,KZ,2260,155
Aiym,F,KZ,2253,156
Assel,F,KZ,2237,157
Fatima,F,KZ,2231,158
Tolkyn,F,KZ,2224,159
Aziza,F,KZ,2209,160
Nargiza,F,KZ,2186,161
Bakyt,F,KZ,2185,162
Ainagul',F,KZ,2180,163
Kymbat,F,KZ,2145,164
Ainash,F,KZ,2132,165
Azhar,F,KZ,2131,166
Natalya,F,KZ,2092,167
Ulzhan,F,KZ,2086,168
Alla,F,KZ,2082,169
Elmira,F,KZ,2072,170
Nazgul,F,KZ,2066,171
Zamira,F,KZ,2026,172
Bakhyt,F,KZ,2006,173
Aiaulym,F,KZ,2006,174
Raisa,F,KZ,1991,175
Zhibek,F,KZ,1982,176
Veronika,F,KZ,1962,177
Aknur,F,KZ,1942,178
Liza,F,KZ,1941,179
Nursulu,F,KZ,1940,180
Margarita,F,KZ,1912,181
Almagul,F,KZ,1904,182
Aizada,F,KZ,1877,183
Gulshat,F,KZ,1873,184
Aina,F,KZ,1857,185
Natali,F,KZ,1852,186
Asema,F,KZ,1841,187
Zul'fiia,F,KZ,1814,188
Zukhra,F,KZ,1773,189
Al'fiia,F,KZ,1766,190
Iana,F,KZ,1760,191
Liliia,F,KZ,1753,192
Aliona,F,KZ,1749,193
Nurzhamal,F,KZ,1714,194
Makhabbat,F,KZ,1648,195
Nagima,F,KZ,1640,196
Alua,F,KZ,1630,197
Dasha,F,KZ,1594,198
Dariga,F,KZ,1587,199
Vika,F,KZ,1587,200
Aleksandr,M,KZ,19816,1
Ruslan,M,KZ,17703,2
Sergei,M,KZ,17414,3
Azamat,M,KZ,14039,4
Serik,M,KZ,12941,5
Nurlan,M,KZ,12668,6
Erlan,M,KZ,12139,7
Andrei,M,KZ,11616,8
Vladimir,M,KZ,11340,9
Marat,M,KZ,11300,10
Arman,M,KZ,10817,11
Talgat,M,KZ,9700,12
Kairat,M,KZ,9613,13
Kanat,M,KZ,9328,14
Murat,M,KZ,8912,15
Erzhan,M,KZ,8460,16
Evgenii,M,KZ,8220,17
Aleksei,M,KZ,8042,18
Bauyrzhan,M,KZ,7922,19
Nurzhan,M,KZ,7709,20
Askar,M,KZ,7487,21
Timur,M,KZ,7448,22
Erbol,M,KZ,7420,23
Dmitrii,M,KZ,7391,24
Berik,M,KZ,7164,25
Daniiar,M,KZ,6800,26
Dauren,M,KZ,6786,27
Viktor,M,KZ,6732,28
Ivan,M,KZ,6635,29
Kuanysh,M,KZ,6522,30
Samat,M,KZ,6267,31
Oleg,M,KZ,6229,32
Nursultan,M,KZ,6165,33
Nikolai,M,KZ,6083,34
Maksat,M,KZ,5966,35
Aibek,M,KZ,5867,36
Askhat,M,KZ,5827,37
Denis,M,KZ,5812,38
Daulet,M,KZ,5685,39
Bolat,M,KZ,5452,40
Maksim,M,KZ,5377,41
Igor',M,KZ,5306,42
Almas,M,KZ,5258,43
Rustam,M,KZ,5237,44
Aslan,M,KZ,5199,45
Zhandos,M,KZ,5156,46
Aidos,M,KZ,5117,47
Ali,M,KZ,4882,48
Damir,M,KZ,4831,49
Roman,M,KZ,4821,50
Iurii,M,KZ,4717,51
Rinat,M,KZ,4665,52
Olzhas,M,KZ,4645,53
Darkhan,M,KZ,4623,54
Alisher,M,KZ,4577,55
Nurik,M,KZ,4556,56
Vitalii,M,KZ,4555,57
Dima,M,KZ,4394,58
Pavel,M,KZ,4230,59
Alibek,M,KZ,4209,60
Zhasulan,M,KZ,4085,61
Nurbol,M,KZ,4069,62
Dias,M,KZ,3943,63
Ermek,M,KZ,3933,64
Erkebulan,M,KZ,3915,65
Rustem,M,KZ,3915,66
Mikhail,M,KZ,3900,67
Sultan,M,KZ,3892,68
Asylbek,M,KZ,3842,69
Dastan,M,KZ,3826,70
Erbolat,M,KZ,3669,71
Aidar,M,KZ,3632,72
Medet,M,KZ,3591,73
Aset,M,KZ,3572,74
Bekzat,M,KZ,3449,75
Nikita,M,KZ,3440,76
Nurbek,M,KZ,3429,77
Maks,M,KZ,3351,78
Erkin,M,KZ,3347,79
Aman,M,KZ,3315,80
Aidyn,M,KZ,3274,81
Anatolii,M,KZ,3269,82
Islam,M,KZ,3235,83
Vadim,M,KZ,3223,84
Artur,M,KZ,3210,85
Baurzhan,M,KZ,3207,86
Abzal,M,KZ,3156,87
Anton,M,KZ,3131,88
Nurbolat,M,KZ,3115,89
Madi,M,KZ,3106,90
Saken,M,KZ,3098,91
Artem,M,KZ,3071,92
Abai,M,KZ,2997,93
Zhanibek,M,KZ,2953,94
Miras,M,KZ,2940,95
Anuar,M,KZ,2890,96
Azat,M,KZ,2875,97
Konstantin,M,KZ,2865,98
Sasha,M,KZ,2853,99
Bakytzhan,M,KZ,2821,100
Danil,M,KZ,2820,101
Kirill,M,KZ,2781,102
Zhanat,M,KZ,2756,103
Vlad,M,KZ,2728,104
Amir,M,KZ,2708,105
Bakhtiiar,M,KZ,2682,106
Almat,M,KZ,2659,107
Vasilii,M,KZ,2659,108
Nurdaulet,M,KZ,2653,109
Dulat,M,KZ,2600,110
Sergey,M,KZ,2599,111
Bagdat,M,KZ,2561,112
Ernar,M,KZ,2556,113
Erik,M,KZ,2505,114
Adil,M,KZ,2480,115
Viacheslav,M,KZ,2437,116
Sabit,M,KZ,2436,117
Il'ia,M,KZ,2420,118
Mukhtar,M,KZ,2379,119
Galymzhan,M,KZ,2342,120
Altynbek,M,KZ,2315,121
Valerii,M,KZ,2300,122
Nurlybek,M,KZ,2280,123
Zhanbolat,M,KZ,2276,124
Almaz,M,KZ,2276,125
Beka,M,KZ,2243,126
Didar,M,KZ,2232,127
Temirlan,M,KZ,2211,128
Alexandr,M,KZ,2210,129
Madiiar,M,KZ,2185,130
Alikhan,M,KZ,2178,131
Erasyl,M,KZ,2164,132
Adilet,M,KZ,2153,133
Daniyar,M,KZ,2121,134
Aziz,M,KZ,2118,135
Zhenis,M,KZ,2096,136
Duman,M,KZ,2095,137
Ramazan,M,KZ,2080,138
Sanzhar,M,KZ,2075,139
Bakha,M,KZ,2067,140
Rauan,M,KZ,2066,141
Rasul,M,KZ,2059,142
Andrey,M,KZ,2057,143
Ulan,M,KZ,2020,144
Gabit,M,KZ,2014,145
Meirambek,M,KZ,1978,146
Bekzhan,M,KZ,1963,147
Abylai,M,KZ,1960,148
Roma,M,KZ,1947,149
Vladislav,M,KZ,1936,150
Eldos,M,KZ,1929,151
Galym,M,KZ,1880,152
Il'ias,M,KZ,1875,153
Saiat,M,KZ,1856,154
Ardak,M,KZ,1847,155
Baglan,M,KZ,1814,156
Bek,M,KZ,1795,157
Gani,M,KZ,1780,158
Asan,M,KZ,1776,159
Arsen,M,KZ,1769,160
Aian,M,KZ,1737,161
Elaman,M,KZ,1726,162
Rashid,M,KZ,1692,163
Salamat,M,KZ,1658,164
Kuat,M,KZ,1614,165
Nariman,M,KZ,1608,166
Bekbolat,M,KZ,1607,167
Valera,M,KZ,1605,168
Adil',M,KZ,1600,169
Zhomart,M,KZ,1589,170
Artiom,M,KZ,1587,171
Ernur,M,KZ,1585,172
Zhalgas,M,KZ,1539,173
Alex,M,KZ,1534,174
Renat,M,KZ,1525,175
Mansur,M,KZ,1524,176
Malik,M,KZ,1521,177
Tima,M,KZ,1511,178
Asylkhan,M,KZ,1502,179
Nur,M,KZ,1489,180
Nurken,M,KZ,1484,181
Egor,M,KZ,1452,182
Adilbek,M,KZ,1435,183
Akylbek,M,KZ,1429,184
Kuandyk,M,KZ,1412,185
Bakhytzhan,M,KZ,1402,186
Rakhat,M,KZ,1393,187
Amanzhol,M,KZ,1381,188
Batyr,M,KZ,1371,189
Misha,M,KZ,1371,190
Boris,M,KZ,1365,191
Birzhan,M,KZ,1364,192
El'dar,M,KZ,1357,193
Slava,M,KZ,1357,194
Serzhan,M,KZ,1352,195
Stanislav,M,KZ,1347,196
Zhenia,M,KZ,1342,197
Zhan,M,KZ,1338,198
Adlet,M,KZ,1334,199
Bakyt,M,KZ,1329,200
Kristina,F,LT,1806,1
Lina,F,LT,1770,2
Rasa,F,LT,1602,3
Daiva,F,LT,1475,4
Egle,F,LT,1347,5
Inga,F,LT,1274,6
Viktorija,F,LT,1237,7
Ieva,F,LT,1233,8
Jolanta,F,LT,1222,9
Jurgita,F,LT,1195,10
Laura,F,LT,1183,11
Ruta,F,LT,1166,12
Rita,F,LT,1117,13
Agne,F,LT,1109,14
Irena,F,LT,1102,15
Jurate,F,LT,1070,16
Ausra,F,LT,1026,17
Asta,F,LT,1013,18
Diana,F,LT,986,19
Edita,F,LT,985,20
Renata,F,LT,943,21
Monika,F,LT,895,22
Dalia,F,LT,892,23
Greta,F,LT,880,24
Laima,F,LT,870,25
Vilma,F,LT,863,26
Vaida,F,LT,844,27
Sandra,F,LT,832,28
Nijole,F,LT,819,29
Gintare,F,LT,811,30
Indre,F,LT,791,31
Regina,F,LT,770,32
Virginija,F,LT,765,33
Dovile,F,LT,758,34
Simona,F,LT,751,35
Birute,F,LT,739,36
Gabriele,F,LT,729,37
Vida,F,LT,723,38
Rima,F,LT,713,39
Svetlana,F,LT,707,40
Giedre,F,LT,699,41
Violeta,F,LT,691,42
Karolina,F,LT,688,43
Danute,F,LT,682,44
Ingrida,F,LT,682,45
Loreta,F,LT,680,46
Neringa,F,LT,680,47
Irina,F,LT,676,48
Aiste,F,LT,651,49
Olga,F,LT,642,50
Erika,F,LT,634,51
Justina,F,LT,628,52
Elena,F,LT,614,53
Evelina,F,LT,604,54
Tatjana,F,LT,597,55
Marija,F,LT,596,56
Jelena,F,LT,590,57
Julija,F,LT,587,58
Ilona,F,LT,583,59
Jolita,F,LT,535,60
Grazina,F,LT,534,61
Janina,F,LT,525,62
Ramune,F,LT,506,63
Natalija,F,LT,505,64
Zita,F,LT,477,65
Milda,F,LT,477,66
Alina,F,LT,472,67
Aurelija,F,LT,457,68
Audrone,F,LT,455,69
Gabija,F,LT,454,70
Zivile,F,LT,436,71
Sigita,F,LT,429,72
Emilija,F,LT,422,73
Liudmila,F,LT,411,74
Aldona,F,LT,408,75
Kamile,F,LT,404,76
Ugne,F,LT,402,77
Migle,F,LT,401,78
Galina,F,LT,400,79
Deimante,F,LT,394,80
Danguole,F,LT,390,81
Oksana,F,LT,386,82
Valentina,F,LT,385,83
Vilija,F,LT,377,84
Raimonda,F,LT,372,85
Irma,F,LT,362,86
Jovita,F,LT,357,87
Marina,F,LT,352,88
Reda,F,LT,325,89
Vitalija,F,LT,320,90
Ana,F,LT,317,91
Juste,F,LT,313,92
Alma,F,LT,304,93
Karina,F,LT,299,94
Vita,F,LT,293,95
Sonata,F,LT,291,96
Brigita,F,LT,278,97
Akvile,F,LT,277,98
Raminta,F,LT,271,99
Margarita,F,LT,269,100
Ona,F,LT,262,101
Jurga,F,LT,262,102
Kotryna,F,LT,261,103
Anna,F,LT,260,104
Gitana,F,LT,259,105
Roberta,F,LT,255,106
Ina,F,LT,254,107
Ernesta,F,LT,252,108
Laimute,F,LT,244,109
Natalja,F,LT,242,110
Vaiva,F,LT,240,111
Goda,F,LT,235,112
Austeja,F,LT,234,113
Aleksandra,F,LT,224,114
Rugile,F,LT,213,115
Lilija,F,LT,211,116
Gerda,F,LT,210,117
Inesa,F,LT,206,118
Paulina,F,LT,205,119
Auguste,F,LT,204,120
Saule,F,LT,203,121
Silvija,F,LT,197,122
Larisa,F,LT,190,123
Ligita,F,LT,187,124
Ineta,F,LT,187,125
Roma,F,LT,186,126
Ramute,F,LT,182,127
Veronika,F,LT,181,128
Urte,F,LT,179,129
Zana,F,LT,174,130
Aida,F,LT,172,131
Zaneta,F,LT,171,132
Toma,F,LT,171,133
Angele,F,LT,170,134
Judita,F,LT,164,135
Odeta,F,LT,163,136
Anzelika,F,LT,162,137
Aliona,F,LT,162,138
Valerija,F,LT,157,139
Audra,F,LT,156,140
